train/learning_rate,train/entropy_loss,time/iterations,train/std,time/fps,train/reward,time/time_elapsed,train/n_updates,train/policy_loss,train/explained_variance,time/total_timesteps,train/value_loss
0.0007,-1.4455512762069702,100,1.0270981788635254,2036,0.062074896,0,99,0.10969486087560654,-1.1920928955078125e-07,500,0.013625982217490673
0.0007,-1.4410345554351807,200,1.022273063659668,2027,-0.3349057,0,199,-0.46655434370040894,0.0,1000,0.11077108234167099
0.0007,-1.4534416198730469,300,1.035184383392334,2036,0.030408112,0,299,-0.028959453105926514,0.0,1500,0.00035874295281246305
0.0007,-1.461098074913025,400,1.0432977676391602,2056,-0.0038070392,0,399,0.01811504364013672,-1.1920928955078125e-07,2000,0.0002922384301200509
0.0007,-1.4628413915634155,500,1.0446537733078003,2071,-1.0955921,1,499,1.3176473379135132,5.960464477539063e-08,2500,1.3489906787872314
0.0007,-1.474992275238037,600,1.0574331283569336,2052,0.057365756,1,599,0.41940388083457947,-1.1920928955078125e-07,3000,0.14411552250385284
0.0007,-1.4857450723648071,700,1.0683979988098145,2036,-0.36702672,1,699,-0.015985053032636642,0.0,3500,0.1277247965335846
0.0007,-1.4856643676757812,800,1.0678329467773438,2032,0.17781776,1,799,-3.863956928253174,0.0,4000,3.4543261528015137
0.0007,-1.4778755903244019,900,1.0604275465011597,1812,0.09728162,2,899,2.474870204925537,-3.3892860412597656,4500,5.123553276062012
0.0007,-1.4772963523864746,1000,1.0603480339050293,1807,0.0,2,999,-0.04609096795320511,0.0,5000,0.001497001270763576
0.0007,-1.4940531253814697,1100,1.0783984661102295,1774,0.00074815704,3,1099,-0.016810838133096695,0.0,5500,0.00026685887132771313
0.0007,-1.4966773986816406,1200,1.0815411806106567,1746,1.6785773,3,1199,-2.358380079269409,0.0,6000,4.40545654296875
0.0007,-1.497065782546997,1300,1.081648588180542,1747,-0.34026748,3,1299,0.19961008429527283,0.0781545639038086,6500,0.2651689946651459
0.0007,-1.4985872507095337,1400,1.0831117630004883,1759,-2.4777176,3,1399,-1.6788355112075806,-0.49068331718444824,7000,3.7449886798858643
0.0007,-1.5008248090744019,1500,1.0854768753051758,1774,2.2103817,4,1499,-6.515324592590332,-0.07120907306671143,7500,24.655956268310547
0.0007,-1.4889037609100342,1600,1.0737762451171875,1792,0.30302468,4,1599,0.008150795474648476,0.0,8000,0.7984399795532227
0.0007,-1.4766396284103394,1700,1.0595542192459106,1808,-0.002573434,4,1699,1.3395414352416992,-1.1920928955078125e-07,8500,0.9160311818122864
0.0007,-1.4672143459320068,1800,1.052080512046814,1824,-0.97575784,4,1799,1.2586971521377563,0.0,9000,1.5052942037582397
0.0007,-1.4825867414474487,1900,1.0658122301101685,1834,0.004152593,5,1899,0.009902182035148144,0.0,9500,0.0001341495953965932
0.0007,-1.4966778755187988,2000,1.0818843841552734,1846,0.006501457,5,1999,4.15262508392334,-0.7284812927246094,10000,3.8332056999206543
0.0007,-1.486985206604004,2100,1.0710079669952393,1856,0.6783066,5,2099,-0.2189778834581375,-1.1920928955078125e-07,10500,0.23258939385414124
0.0007,-1.4878965616226196,2200,1.0710396766662598,1866,-0.27996477,5,2199,-0.004156804643571377,0.0,11000,0.00415700813755393
0.0007,-1.4949531555175781,2300,1.0793415307998657,1875,-0.098955005,6,2299,0.19410614669322968,0.0,11500,0.07338332384824753
0.0007,-1.4949392080307007,2400,1.0787487030029297,1817,2.8303556,6,2399,4.828183174133301,0.130062997341156,12000,13.473943710327148
0.0007,-1.5008432865142822,2500,1.0846151113510132,1821,0.48891494,6,2499,-0.9528080821037292,0.0,12500,0.29298150539398193
0.0007,-1.5108197927474976,2600,1.0964120626449585,1809,0.0,7,2599,-0.002743623685091734,0.0,13000,4.338056896813214e-06
0.0007,-1.5313299894332886,2700,1.1190956830978394,1794,0.011099006,7,2699,0.013045474886894226,-1.1920928955078125e-07,13500,0.00012547937512863427
0.0007,-1.5556713342666626,2800,1.1490850448608398,1797,-0.011403292,7,2799,0.10324154049158096,-1.1920928955078125e-07,14000,0.002359631471335888
0.0007,-1.5658507347106934,2900,1.1586073637008667,1807,-0.061222643,8,2899,-0.15267857909202576,-0.16523444652557373,14500,0.8813625574111938
0.0007,-1.5728116035461426,3000,1.1655735969543457,1815,0.65057045,8,2999,-2.428748607635498,0.13363581895828247,15000,2.6253533363342285
0.0007,-1.5616281032562256,3100,1.153367280960083,1823,-0.5052444,8,3099,1.959538221359253,-1.1920928955078125e-07,15500,2.792271375656128
0.0007,-1.5639628171920776,3200,1.1562471389770508,1830,-1.3725768,8,3199,0.78133225440979,-0.030908823013305664,16000,0.9376882314682007
0.0007,-1.5609992742538452,3300,1.1519355773925781,1838,-0.37191167,8,3299,0.6407399773597717,-2.384185791015625e-07,16500,0.6244325637817383
0.0007,-1.543414831161499,3400,1.1341991424560547,1845,1.2792015,9,3399,1.2722498178482056,5.960464477539063e-08,17000,1.5672065019607544
0.0007,-1.536942720413208,3500,1.1246862411499023,1852,0.9093754,9,3499,0.703687310218811,0.0,17500,0.9206884503364563
0.0007,-1.5432058572769165,3600,1.132631778717041,1858,3.8793197,9,3599,-8.74184799194336,0.0,18000,51.5549201965332
0.0007,-1.5481815338134766,3700,1.1385515928268433,1855,-3.2916589,9,3699,-2.6014773845672607,0.0,18500,5.147459983825684
0.0007,-1.555700659751892,3800,1.1461063623428345,1853,-3.302061,10,3799,1.1894971132278442,-0.0948948860168457,19000,1.3875932693481445
0.0007,-1.5571733713150024,3900,1.1485710144042969,1855,0.24290992,10,3899,-3.5746185779571533,-0.29164350032806396,19500,7.107525825500488
0.0007,-1.5650182962417603,4000,1.1571900844573975,1859,-0.46706343,10,3999,1.3590914011001587,-0.014655232429504395,20000,1.0447930097579956
0.0007,-1.5586225986480713,4100,1.1499851942062378,1865,0.95357734,10,4099,3.175626754760742,0.0,20500,6.885344505310059
0.0007,-1.5620287656784058,4200,1.1541630029678345,1870,-1.0137221,11,4199,10.188434600830078,-0.00015175342559814453,21000,44.96797180175781
0.0007,-1.551428198814392,4300,1.1417064666748047,1874,-1.4748453,11,4299,-5.090420246124268,0.0005717873573303223,21500,17.97277069091797
0.0007,-1.5519784688949585,4400,1.1415026187896729,1879,0.25912118,11,4399,-6.0478315353393555,-0.0005731582641601562,22000,10.104007720947266
0.0007,-1.5430073738098145,4500,1.132954478263855,1884,-1.3613895,11,4499,3.611705780029297,0.005361735820770264,22500,4.0478620529174805
0.0007,-1.5465022325515747,4600,1.1371300220489502,1888,-2.1746113,12,4599,-0.8644493222236633,-0.013463020324707031,23000,2.9033923149108887
0.0007,-1.5415469408035278,4700,1.130082130432129,1891,3.1728234,12,4699,-4.9421491622924805,0.0,23500,9.837695121765137
0.0007,-1.5435714721679688,4800,1.1331803798675537,1893,3.361386,12,4799,11.830881118774414,0.0,24000,74.40634155273438
0.0007,-1.5416752099990845,4900,1.1306020021438599,1895,1.5911516,12,4899,0.30297040939331055,0.0,24500,0.6571796536445618
0.0007,-1.542443037033081,5000,1.1310728788375854,1895,-1.3164934,13,4999,-1.5784265995025635,-0.00010120868682861328,25000,2.0595059394836426
0.0007,-1.5417629480361938,5100,1.1308276653289795,1898,0.7593677,13,5099,-7.09716796875,-0.0024154186248779297,25500,26.67144775390625
0.0007,-1.5380934476852417,5200,1.1251786947250366,1892,0.012113458,13,5199,-6.608091831207275,-0.0017871856689453125,26000,9.363417625427246
0.0007,-1.5312765836715698,5300,1.118639588356018,1895,5.287104,13,5299,-1.7644420862197876,0.006249845027923584,26500,13.698509216308594
0.0007,-1.5232781171798706,5400,1.1094272136688232,1895,-4.8236203,14,5399,19.486644744873047,-0.0022592544555664062,27000,594.3672485351562
0.0007,-1.5335304737091064,5500,1.1208544969558716,1894,0.0862989,14,5499,0.8116747736930847,0.010930478572845459,27500,0.5983129739761353
0.0007,-1.5326881408691406,5600,1.119897723197937,1894,-1.1426051,14,5599,2.361875057220459,-0.007100701332092285,28000,5.076145172119141
0.0007,-1.5250166654586792,5700,1.1112204790115356,1884,1.2745178,15,5699,-6.717886924743652,-0.03416323661804199,28500,12.947149276733398
0.0007,-1.5240352153778076,5800,1.1111574172973633,1865,-0.3994433,15,5799,-2.5680251121520996,0.020262420177459717,29000,4.515449047088623
0.0007,-1.515580177307129,5900,1.1010286808013916,1859,5.932451,15,5899,-10.244750022888184,-0.013243913650512695,29500,53.02335739135742
0.0007,-1.5114411115646362,6000,1.0958223342895508,1858,-13.617284,16,5999,-73.96765899658203,0.001551210880279541,30000,1315.7178955078125
0.0007,-1.5079153776168823,6100,1.0929657220840454,1848,1.2421527,16,6099,0.8337539434432983,0.0777861475944519,30500,1.135630488395691
0.0007,-1.515423059463501,6200,1.1017189025878906,1844,-0.49674046,16,6199,-0.4257107675075531,0.013119339942932129,31000,0.3494716286659241
0.0007,-1.5057373046875,6300,1.09223473072052,1845,-1.404084,17,6299,11.348630905151367,0.061943769454956055,31500,24.105825424194336
0.0007,-1.5135709047317505,6400,1.0995771884918213,1844,4.5870852,17,6399,-7.199159145355225,-0.026931166648864746,32000,33.180728912353516
0.0007,-1.5184870958328247,6500,1.1052443981170654,1847,-1.845389,17,6499,-3.709822416305542,-0.010822415351867676,32500,13.743627548217773
0.0007,-1.5183591842651367,6600,1.1041278839111328,1850,6.4428196,17,6599,-7.0826215744018555,-0.005043625831604004,33000,33.74644088745117
0.0007,-1.5193337202072144,6700,1.105899453163147,1853,-1.4134982,18,6699,-4.920506477355957,-0.0019987821578979492,33500,13.493520736694336
0.0007,-1.5193777084350586,6800,1.1055452823638916,1857,-0.39550483,18,6799,-0.7254085540771484,0.028064310550689697,34000,0.5104349851608276
0.0007,-1.519472360610962,6900,1.1061407327651978,1860,-0.9415367,18,6899,0.9901267290115356,-0.1037522554397583,34500,0.49521660804748535
0.0007,-1.5095080137252808,7000,1.0952868461608887,1863,-6.015932,18,6999,-8.07584285736084,-0.08188498020172119,35000,55.58237838745117
0.0007,-1.499267578125,7100,1.0838664770126343,1866,0.64940846,19,7099,-1.9356952905654907,-0.42448341846466064,35500,2.1480050086975098
0.0007,-1.4998890161514282,7200,1.084585189819336,1870,-3.3134573,19,7199,5.264712810516357,0.0069315433502197266,36000,12.035087585449219
0.0007,-1.5117263793945312,7300,1.0972983837127686,1872,0.26201224,19,7299,-1.6199878454208374,-0.06818568706512451,36500,1.8995834589004517
0.0007,-1.5254989862442017,7400,1.1129196882247925,1875,4.155707,19,7399,-4.058766841888428,-0.008677363395690918,37000,13.079675674438477
0.0007,-1.5177897214889526,7500,1.1038644313812256,1878,-0.6808436,19,7499,0.2284812480211258,-0.11277687549591064,37500,0.8910486102104187
0.0007,-1.5252562761306763,7600,1.1125208139419556,1880,-4.950767,20,7599,1.076760172843933,0.0,38000,5.710355281829834
0.0007,-1.5382241010665894,7700,1.1265020370483398,1825,0.061857607,21,7699,2.927330732345581,-0.006726622581481934,38500,5.809861183166504
0.0007,-1.537703037261963,7800,1.1257438659667969,1816,-2.7766442,21,7799,3.4158828258514404,-0.4347957372665405,39000,8.654908180236816
0.0007,-1.5398017168045044,7900,1.1279512643814087,1813,0.43406248,21,7899,0.6217588186264038,-0.020213007926940918,39500,0.9040499925613403
0.0007,-1.5347071886062622,8000,1.1215698719024658,1815,-0.14975663,22,7999,0.6893776059150696,-0.009864091873168945,40000,4.659229278564453
0.0007,-1.5286734104156494,8100,1.115146517753601,1817,0.92699397,22,8099,0.5643805265426636,0.002012193202972412,40500,1.4686558246612549
0.0007,-1.5155599117279053,8200,1.1029548645019531,1815,-1.0206082,22,8199,1.5454342365264893,-0.008334755897521973,41000,1.7012174129486084
0.0007,-1.516668438911438,8300,1.1023964881896973,1810,0.5176886,22,8299,-0.08358731120824814,0.0,41500,1.0500956773757935
0.0007,-1.5150493383407593,8400,1.1015472412109375,1804,3.7687924,23,8399,4.427606105804443,5.960464477539063e-08,42000,5.794491767883301
0.0007,-1.5203373432159424,8500,1.1080759763717651,1802,-0.5469315,23,8499,-0.35536637902259827,0.0,42500,0.790610671043396
0.0007,-1.5119768381118774,8600,1.0974271297454834,1801,0.6149332,23,8599,2.451242446899414,0.010363757610321045,43000,6.679690361022949
0.0007,-1.5144901275634766,8700,1.1001369953155518,1800,1.3840376,24,8699,2.6159820556640625,-0.0037403106689453125,43500,6.822911739349365
0.0007,-1.506226897239685,8800,1.091042160987854,1799,-1.59399,24,8799,7.3341474533081055,-2.849102020263672e-05,44000,43.33097457885742
0.0007,-1.4958001375198364,8900,1.0798795223236084,1796,-0.38025674,24,8899,2.1652474403381348,0.04156142473220825,44500,2.3794455528259277
0.0007,-1.4996720552444458,9000,1.0836848020553589,1797,3.1904247,25,8999,-3.395102024078369,5.960464477539063e-08,45000,7.315306186676025
0.0007,-1.5080430507659912,9100,1.0900367498397827,1798,1.4840614,25,9099,-0.3072892427444458,0.0,45500,0.2692817449569702
0.0007,-1.507480263710022,9200,1.0924526453018188,1800,-3.8385832,25,9199,1.1555770635604858,-0.0038328170776367188,46000,4.571365833282471
0.0007,-1.5013810396194458,9300,1.0855103731155396,1802,2.22561,25,9299,2.806288003921509,0.0030866265296936035,46500,6.018974304199219
0.0007,-1.4987452030181885,9400,1.083632469177246,1805,-0.85794723,26,9399,-5.38775110244751,0.04290139675140381,47000,29.45476722717285
0.0007,-1.493346929550171,9500,1.0776951313018799,1808,-0.03723481,26,9499,1.6795696020126343,-0.14839208126068115,47500,0.9764291048049927
0.0007,-1.4990417957305908,9600,1.0831305980682373,1810,4.1893864,26,9599,-6.668861389160156,0.021234869956970215,48000,30.505783081054688
0.0007,-1.5072054862976074,9700,1.092270851135254,1812,0.123427324,26,9699,0.32720810174942017,0.0,48500,0.5914118885993958
0.0007,-1.5101807117462158,9800,1.0956584215164185,1815,0.09592891,26,9799,7.3238372802734375,-0.0067250728607177734,49000,28.37862205505371
0.0007,-1.5074944496154785,9900,1.0931779146194458,1818,-1.1791781,27,9899,-1.7727205753326416,0.0,49500,2.797029972076416
0.0007,-1.5135473012924194,10000,1.0993196964263916,1820,-0.30028027,27,9999,-3.931243896484375,-0.011890053749084473,50000,7.922917366027832
